Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
40229,Old Dominion Electric Coop,59220,Wildcat Point Generation Facility,MD,Cecil,CT2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,310.3,0.850,310.3,310.3,TS,8,2017,4,2018,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
40229,Old Dominion Electric Coop,59220,Wildcat Point Generation Facility,MD,Cecil,ST1,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,493.0,0.850,493.0,493.0,TS,8,2017,4,2018,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
59056,"Tri Global Energy, LLC",59243,Changing Winds,TX,Castro,CHAN1,Onshore Wind Turbine,WT,,S,X,X,,,288.0, ,288.0,288.0,P,12,2015,1,2020,N,IPP Non-CHP,2,N,WND,,,,,,144,,,,,,,,,,N,,
61133,"Lorenzo Wind, LLC",59244,Lorenzo Wind,TX,Crosby,FIBE1,Onshore Wind Turbine,WT,,S,X,X,,,80.0, ,80.0,80.0,L,11,2015,12,2018,N,IPP Non-CHP,2,N,WND,,,,,,29,,,,,,,,,,,,
60688,"FGE Goodnight, LLC",59246,Goodnight,TX,Armstrong,GOOD1,Onshore Wind Turbine,WT,,S,X,X,,,500.0, ,500.0,500.0,U,12,2015,10,2019,N,IPP Non-CHP,2,N,WND,,,,,,250,,,,,,,,,,N,,
60040,Hale Wind Energy,59247,Hale Community Wind Farm,TX,Hale,HALE1,Onshore Wind Turbine,WT,,S,X,X,,,478.0, ,478.0,478.0,T,3,2016,12,2019,N,IPP Non-CHP,2,N,WND,,,,,,239,,,,,,,,,,,,
60040,Hale Wind Energy,59247,Hale Community Wind Farm,TX,Hale,HALE2,Onshore Wind Turbine,WT,,S,X,X,,,240.0, ,240.0,240.0,P,12,2016,12,2020,N,IPP Non-CHP,2,N,WND,,,,,,120,,,,,,,,,,,,
59138,"SunPower Corporation, Systems",59252,Aragonne Solar LLC,NM,Guadalupe,PV1,Solar Photovoltaic,PV,,S,X,X,,,40.0, ,38.4,34.0,L,12,2016,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61414,"Rattlesnake Creek Wind Project, LLC",59292,Rattlesnake Creek Wind Project,NE,Dixon,RCWP,Onshore Wind Turbine,WT,,W,X,X,,,318.1, ,318.1,318.1,U,11,2018,11,2018,N,IPP Non-CHP,2,,WND,,,,,,101,,,,,,,,,,,,
59098,Trishe Wind Ohio LLC,59296,Trishe Wind Ohio LLC,OH,Paulding,NWOH1,Onshore Wind Turbine,WT,,S,X,X,,,100.0, ,100.0,100.0,U,6,2015,8,2018,N,IPP Non-CHP,2,N,WND,,,,,,42,,,,,,,,,,N,,
59098,Trishe Wind Ohio LLC,59296,Trishe Wind Ohio LLC,OH,Paulding,NWOH2,Onshore Wind Turbine,WT,,S,X,X,,,150.0, ,150.0,150.0,P,12,2015,12,2019,N,IPP Non-CHP,2,N,WND,,,,,,75,,,,,,,,,,N,,
59123,"NTE Carolinas, LLC",59325,Kings Mountain Energy Center,NC,Cleveland,KMEC1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,310.2,0.850,259.0,305.0,V,8,2018,8,2018,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
59123,"NTE Carolinas, LLC",59325,Kings Mountain Energy Center,NC,Cleveland,KMEC2,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,233.7,0.850,227.0,208.0,V,8,2018,8,2018,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,N,,,,,N,N,N
59124,NTE Ohio LLC,59326,Middletown Energy Center,OH,Butler,MEC1,Natural Gas Fired Combined Cycle,CT,MCC1,S,X,N,1388614721 Garver 21 KV MIDDLTCT,1388614721 Garver 21 KV MIDDLTCT,310.2,0.850,257.0,305.0,V,5,2018,5,2018,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
59124,NTE Ohio LLC,59326,Middletown Energy Center,OH,Butler,MEC2,Natural Gas Fired Combined Cycle,CA,MCC1,S,Y,X,1388614722 Garver 18KV MIDDLTST,1388614722 Garver 18KV MIDDLTST,233.7,0.850,227.0,198.0,V,5,2018,5,2018,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,N,,,N,N,N,N,N
59137,Palmer Renewable Energy,59336,Palmer Renewable Energy,MA,Hampden,PRE,Wood/Wood Waste Biomass,ST,,S,X,X,,,42.0, ,42.0,42.0,T,9,2016,7,2020,N,IPP Non-CHP,2,N,WDS,,,,,, ,,,,,,,,,N,N,N,N
59192,"Amity Energy, LLC",59418,Amity Energy LLC,PA,Washington,1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,7.0,0.800,6.8,6.8,L,4,2017,12,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
59192,"Amity Energy, LLC",59418,Amity Energy LLC,PA,Washington,2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,7.0,0.800,6.8,6.8,L,4,2017,12,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59192,"Amity Energy, LLC",59418,Amity Energy LLC,PA,Washington,3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,7.0,0.800,6.8,6.8,L,4,2017,12,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59218,East. Michigan Univ. Heating Plant,59452,East. Michigan Univ. Heating Plant,MI,Washtenaw,COGN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,7.8,0.800,6.8,7.8,TS,1,2018,1,2018,Y,Commercial CHP,5,N,NG,,,,,, ,,,,,N,,,N,N,N,N,N
59247,"Bearford Solar II, LLC",59488,Bearford Solar II,NC,Pender,BEARF,Solar Photovoltaic,PV,,S,X,X,,,4.9, ,4.9,4.9,U,11,2017,2,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",59518,Grandy PV 1,NC,Currituck,GRAND,Solar Photovoltaic,PV,,W,X,X,,,20.0, ,20.0,20.0,L,12,2015,4,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",59520,Manning PV 1,NC,Alamance,MANN,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5.0,5.0,L,6,2015,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56769,Consolidated Edison Development Inc.,59524,Blackwell Solar Park,CA,Kern,FRBSP,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,U,2,2016,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59260,Wright Solar Park LLC,59525,Wright Solar Park,CA,Merced,FRWSP,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,180.0,T,10,2016,10,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
59272,"41MB 8me, LLC",59531,Borden Solar Farm,CA,Madera,BRDN,Solar Photovoltaic,PV,,S,X,X,,,50.0, ,50.0,50.0,T,3,2018,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
59316,Whitetail Solar LLC,59569,Whitetail Solar,SC,Dillon,PV1,Solar Photovoltaic,PV,,S,X,X,,,10.0, ,10.0,10.0,L,12,2016,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59318,Soy Solar LLC,59571,Soy Solar,NC,Robeson,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,L,12,2015,7,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59319,"Cotton Solar, LLC",59572,Cotton Solar,SC,Dillon,PV1,Solar Photovoltaic,PV,,S,X,X,,,16.0, ,16.0,16.0,L,12,2016,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59010,Rhubarb One LLC,59596,Rhubarb One SC,SC,Marion,PV1,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,L,12,2016,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59357,Navasota Energy Generation Holdings,59615,Clear Springs Energy Center,TX,Guadalupe,CTG-1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,178.0,193.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,U,N
59357,Navasota Energy Generation Holdings,59615,Clear Springs Energy Center,TX,Guadalupe,CTG-2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,177.0,193.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,U,N
59357,Navasota Energy Generation Holdings,59615,Clear Springs Energy Center,TX,Guadalupe,CTG-3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,177.0,193.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,U,U,N
59357,Navasota Energy Generation Holdings,59616,Union Valley Energy Center,TX,Wilson,CTG-1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,178.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59357,Navasota Energy Generation Holdings,59616,Union Valley Energy Center,TX,Wilson,CTG-2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,178.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59357,Navasota Energy Generation Holdings,59616,Union Valley Energy Center,TX,Wilson,CTG-3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,178.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59357,Navasota Energy Generation Holdings,59617,Van Alstyne Energy Center,TX,Grayson,CTG-1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,177.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59357,Navasota Energy Generation Holdings,59617,Van Alstyne Energy Center,TX,Grayson,CTG-2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,177.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59357,Navasota Energy Generation Holdings,59617,Van Alstyne Energy Center,TX,Grayson,CTG-3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,183.0,0.800,177.0,192.0,T,6,2017,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,N,N
59432,Clear Creek Power,59659,Highland Park Project,CO,Clear Creek,HPWT,Onshore Wind Turbine,WT,,S,X,X,,,181.0, ,181.0,181.0,P,12,2015,12,2020,N,IPP Non-CHP,2,N,WND,,,,,,46,,,,,,,,,,,,
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,MD,Prince Georges,CGT11,Natural Gas Fired Combined Cycle,CC,,S,Y,N,,,286.0, ,286.0,286.0,P,2,2018,4,2021,N,IPP Non-CHP,2,,NG,,,,,, ,,,,,,,,N,N,N,N,N
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,MD,Prince Georges,CGT12,Natural Gas Fired Combined Cycle,CC,,S,Y,N,,,286.0, ,286.0,286.0,P,2,2018,4,2021,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,MD,Prince Georges,STG11,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,436.0, ,436.0,436.0,P,2,2018,4,2021,N,IPP Non-CHP,2,,NG,,,,,, ,,,,,,,,N,N,N,N,N
59462,"Heelstone Energy Holdings, LLC",59669,Innovative Solar 54,NC,Lenoir,IS054,Solar Photovoltaic,PV,,S,X,X,,,50.0, ,50.0,50.0,T,11,2015,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
59462,"Heelstone Energy Holdings, LLC",59678,Innovative Solar 67,NC,Pender,IS067,Solar Photovoltaic,PV,,S,X,X,,,33.3, ,33.3,33.3,T,11,2015,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
59458,Landfill Energy Systems Florida,59686,Sarasota County LFGTE Facility,FL,Sarasota,LESF4,Landfill Gas,IC,,S,X,X,,,1.6,0.800,1.6,1.6,P,1,2015,1,2019,N,IPP Non-CHP,2,,LFG,,,,,, ,,,,,,,,,,N,N,N
19876,Virginia Electric & Power Co,59693,Coastal Virginia Offshore Wind (CVOW),VA,Virginia Beach,OSW1,Offshore Wind Turbine,WS,,S,X,X,,,12.0, ,12.0,12.0,L,9,2018,1,2021,N,Electric Utility,1,N,WND,,,,,,2,,,,,,,,,,,N,N
59487,"Moundsville Power, LLC",59720,Moundsville Power,WV,Marshall,MPCA1,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,321.6,0.850,224.9,233.9,L,6,2018,4,2022,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59487,"Moundsville Power, LLC",59720,Moundsville Power,WV,Marshall,MPCT1,Natural Gas Fired Combined Cycle,CT,,S,X,Y,,,195.5,0.850,177.3,196.9,L,6,2018,4,2022,N,IPP Non-CHP,2,N,NG,OG,,,,, ,,,,,,,,,,Y,N,Y
59487,"Moundsville Power, LLC",59720,Moundsville Power,WV,Marshall,MPCT2,Natural Gas Fired Combined Cycle,CT,,S,X,Y,,,195.5,0.850,177.3,196.9,L,6,2018,4,2022,N,IPP Non-CHP,2,N,NG,OG,,,,, ,,,,,,,,,,Y,N,Y
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106.0,0.980,98.7,101.9,T,6,2018,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106.0,0.980,98.7,101.9,T,6,2018,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106.0,0.980,98.7,101.9,T,6,2018,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106.0,0.980,98.7,101.9,T,6,2018,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
58672,Everpower Wind Holdings Inc,59756,"Mud Springs Wind Project, LLC",MT,Carbon,1,Onshore Wind Turbine,WT,,S,X,X,,,80.0, ,80.0,80.0,L,12,2016,12,2019,N,IPP Non-CHP,2,N,WND,,,,,,23,,,,,,,,,,,,
58672,Everpower Wind Holdings Inc,59757,"Pryor Caves Wind Project, LLC",MT,Carbon,1,Onshore Wind Turbine,WT,,S,X,X,,,80.0, ,80.0,80.0,L,12,2016,12,2019,N,IPP Non-CHP,2,N,WND,,,,,,23,,,,,,,,,,,,
58672,Everpower Wind Holdings Inc,59758,"Horse Thief Wind Project, LLC",MT,Carbon,1,Onshore Wind Turbine,WT,,S,X,X,,,80.0, ,80.0,80.0,L,12,2016,12,2019,N,IPP Non-CHP,2,N,WND,,,,,,23,,,,,,,,,,,,
59550,Croda Inc.,59783,Croda Atlas Point CHP,DE,New Castle,91199,Landfill Gas,IC,,S,X,X,,,2.0,1.000,2.0,2.0,P,6,2019,8,2019,Y,Industrial CHP,7,N,LFG,,,,,, ,,,,,,,,,,N,,
55983,Luminant Generation Company LLC,59806,Horseshoe Bend,TX,Mitchell,SOLAR,Solar Photovoltaic,PV,,S,X,X,,,140.0, ,140.0,140.0,L,12,2016,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
59598,Tooele Army Depot,59817,Tooele Army Depot,UT,Tooele,PV1,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5,V,10,2013,10,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56615,First Solar Project Development,59826,Sunshine Valley Solar,NV,Nye,GEN01,Solar Photovoltaic,PV,,S,X,X,,,100.0, ,102.0,102.0,L,12,2019,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59464,Current Energy Group,59829,Hickory,NC,Duplin,5515,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,12,2019,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59633,Great Bay Solar I LLC,59851,Great Bay Solar 1,MD,Somerset,GBS01,Solar Photovoltaic,PV,,S,X,X,,,150.0, ,57.0,57.0,U,12,2016,3,2018,N,IPP Non-CHP,2,Y,SUN,,,,,, ,,,,,,,,,,,,
56615,First Solar Project Development,59869,Aiya Solar Project,NV,Clark,GEN01,Solar Photovoltaic,PV,,S,X,X,,,100.0, ,100.0,100.0,P,12,2016,12,2020,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
56615,First Solar Project Development,59870,"Little Bear Solar 1, LLC",CA,Fresno,GEN01,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,L,9,2016,9,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
56615,First Solar Project Development,59871,Desert Quartzite,CA,Riverside,GEN01,Solar Photovoltaic,PV,,S,X,X,,,580.0, ,450.0,450.0,L,12,2019,3,2021,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
7140,Georgia Power Co,59876,Marine Corps Logistics Base Solar,GA,Dougherty,1,Solar Photovoltaic,PV,,S,X,X,,,31.0, ,31.0,31.0,V, , ,2,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
56615,First Solar Project Development,59878,Windhub Solar A LLC,CA,Kern,GEN01,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,L,12,2016,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
59745,First Solar Asset Management,59879,North Rosamond Solar LLC,CA,Kern,GEN01,Solar Photovoltaic,PV,,S,X,X,,,150.0, ,150.0,150.0,L,12,2016,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
59474,BQ Energy LLC,59880,Kings Park Solar I,NY,Suffolk,KIPS1,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,4,2016,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59474,BQ Energy LLC,59881,Kings Park Solar II,NY,Suffolk,KIPS2,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,4,2016,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
6035,Exelon Power,59882,Exelon West Medway II LLC,MA,Norfolk,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,100.0,0.850,97.4,103.5,U,6,2018,12,2018,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
6035,Exelon Power,59882,Exelon West Medway II LLC,MA,Norfolk,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,100.0,0.850,97.4,103.5,U,6,2018,12,2018,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
56615,First Solar Project Development,59885,"Little Bear Solar 2, LLC",CA,Fresno,GEN01,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,L,9,2016,9,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
59365,Capital Power Corporation,59890,Poplars Ranch Solar LLC,OR,Lake,GEN,Solar Photovoltaic,PV,,S,X,X,,,16.0, ,16.0,16.0,P,12,2017,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59365,Capital Power Corporation,59902,Cardinal Point LLC,IL,McDonough,GEN,Onshore Wind Turbine,WT,,S,X,X,,,150.0, ,150.0,150.0,P,12,2017,3,2020,N,IPP Non-CHP,2,N,WND,,,,,,75,,,,,,,,,,,,
59365,Capital Power Corporation,59903,New Frontier Wind,ND,McHenry,GEN,Onshore Wind Turbine,WT,,S,X,X,,,100.0, ,100.0,100.0,T,12,2017,12,2018,N,IPP Non-CHP,2,N,WND,,,,,,40,,,,,,,,,,,,
59675,Moxie Freedom LLC,59906,Moxie Freedom Generation Plant,PA,Luzerne,GEN1,Natural Gas Fired Combined Cycle,CS,,S,Y,X,,,529.0,0.900,490.0,525.0,U,5,2018,8,2018,N,IPP Non-CHP,2,N,NG,,,,,,0,,,,,,,,N,N,N,N,N
59675,Moxie Freedom LLC,59906,Moxie Freedom Generation Plant,PA,Luzerne,GEN2,Natural Gas Fired Combined Cycle,CS,,S,Y,X,,,529.0,0.900,490.0,525.0,U,5,2018,8,2018,N,IPP Non-CHP,2,N,NG,,,,,,0,,,,,,,,N,N,N,N,N
59365,Capital Power Corporation,59907,Black Fork Wind Energy Project,OH,Crawford,GEN,Onshore Wind Turbine,WT,,S,X,X,,,200.0, ,200.0,200.0,P,12,2017,9,2019,N,IPP Non-CHP,2,N,WND,,,,,,90,,,,,,,,,,,,
59677,Middlesex Energy Center LLC,59909,Middlesex Energy Center LLC,NJ,Middlesex,CT001,Natural Gas Fired Combined Cycle,CC,,S,Y,N,,,560.0, ,560.0,595.0,P,5,2019,5,2021,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
59678,"KDC Solar PR1, LLC",59910,"KDC Solar PR1, LLC",NJ,Ocean,SF,Solar Photovoltaic,PV,,S,X,X,,,22.0, ,22.0,22.0,L,12,2016,6,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
19876,Virginia Electric & Power Co,59913,Greensville County Power Station,VA,Greensville,CT01,Natural Gas Fired Combined Cycle,CC,GV01,S,Y,N,Carson Substation,Carson Substation,369.8,0.850,324.4,353.8,V,12,2018,12,2018,N,Electric Utility,1,N,NG,,,,,,1,,,,,,,,,,N,N,N
19876,Virginia Electric & Power Co,59913,Greensville County Power Station,VA,Greensville,CT02,Natural Gas Fired Combined Cycle,CC,GV01,S,Y,N,Carson Substation,Carson Substation,369.8,0.850,324.4,353.8,V,12,2018,12,2018,N,Electric Utility,1,N,NG,,,,,,1,,,,,,,,,,N,N,N
19876,Virginia Electric & Power Co,59913,Greensville County Power Station,VA,Greensville,CT03,Natural Gas Fired Combined Cycle,CC,GV01,S,Y,N,,,369.8,0.850,324.4,353.8,V,12,2018,12,2018,N,Electric Utility,1,N,NG,,,,,,1,,,,,,,,N,N,N,N,N
19876,Virginia Electric & Power Co,59913,Greensville County Power Station,VA,Greensville,ST01,Natural Gas Fired Combined Cycle,CC,GV01,S,Y,N,Carson Substation,Carson Substation,663.9,0.850,611.8,648.6,V,12,2018,12,2018,N,Electric Utility,1,N,NG,,,,,,1,,,,,,,,,,N,N,N
59683,Rockwood Energy Center LLC,59918,Rockwood Energy Center LLC,TX,Colorado,ROCKW,Natural Gas Fired Combined Cycle,CC,,S,N,Y,,,"1,068.0",0.950,"1,068.0","1,068.0",T,4,2018,9,2019,N,IPP Non-CHP,2,N,NG,,,,,,3,,,,,,,,,,N,N,N
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,TX,Angelina,CTG-1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,232.0,0.850,229.0,232.0,T,6,2016,2,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,N,N,N,N,N
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,TX,Angelina,CTG-2,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,232.0,0.850,229.0,232.0,T,6,2016,2,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,,,N,N,N
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,TX,Angelina,STG,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,289.0,0.850,289.0,249.0,T,6,2016,2,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,,,N,N,N
59686,Coronado Power Ventures LLC,59924,La Paloma Energy Center,TX,Cameron,CTG-1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,230.0,0.850,211.5,222.0,T,6,2016,7,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,,,N,N,N
59686,Coronado Power Ventures LLC,59924,La Paloma Energy Center,TX,Cameron,CTG-2,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,230.0,0.850,211.5,222.0,T,6,2016,7,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,,,N,N,N
59686,Coronado Power Ventures LLC,59924,La Paloma Energy Center,TX,Cameron,STG-1,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,311.0,0.850,300.0,280.0,T,6,2016,7,2021,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,N,N,N,N,N
61298,Pine Gate Renewables,59934,Soluga Farms IV,NC,Cumberland,SFIV,Solar Photovoltaic,PV,,S,X,X,,,4.9, ,4.9,4.9,T,3,2015,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56615,First Solar Project Development,59935,"Snow Mountain Solar, LLC",NV,Clark,GEN01,Solar Photovoltaic,PV,,S,X,X,,,100.0, ,101.0,101.0,L,8,2018,12,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61124,"Great Valley Solar Portfolio Holdings, LLC",59940,"Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,TQ8,Solar Photovoltaic,PV,,S,X,X,,,205.3, ,200.0,150.0,V,9,2016,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58477,"O2energies, Inc.",59951,Five Forks Solar,NC,Warren,5FRK,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,L,12,2016,12,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
