Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
54913,NSTAR Electric Company,62059,East Longmeadow Solar PV,MA,Hampden,LG400,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,TS,1,2019,10,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62063,Greenfield Solar PV,MA,Franklin,LG400,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,1,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62064,Hinsdale Solar PV,MA,Berkshire,LG400,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,1,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62065,Savoy Solar PV,MA,Hampshire,LG400,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,2,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62066,Southampton Solar PV,MA,Hampshire,LG400,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,2,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
61637,"TUUSSO Energy, LLC",62067,Urtica Solar Project,WA,Kittitas,URTIC,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,10,2019,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61637,"TUUSSO Energy, LLC",62068,Typha Solar Project,WA,Kittitas,TYPHA,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,10,2019,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61637,"TUUSSO Energy, LLC",62069,Penstemon Solar Project,WA,Kittitas,PENST,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,10,2019,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61637,"TUUSSO Energy, LLC",62070,Fumaria Solar Project,WA,Kittitas,FUMAR,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,10,2019,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61637,"TUUSSO Energy, LLC",62071,Camas Solar Project,WA,Kittitas,CAMAS,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,10,2019,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62072,Springfield Solar PV,MA,Hampden,LG395,Solar Photovoltaic,PV,,S,X,X,,,4.0, ,4.0,4.0,V,12,2018,1,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
54913,NSTAR Electric Company,62073,Hampden Solar PV,MA,Hampden,LG390,Solar Photovoltaic,PV,,S,X,X,,,3.5, ,3.5,3.5,V,1,2019,9,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,62074,"Bd of Educ of Queen Anne's Cnty, Cnty HS",MD,Queen Annes,PV1,Solar Photovoltaic,PV,,W,X,X,,,1.7, ,1.7,1.7,TS,2,2019,7,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,62075,Pima Community College,AZ,Pima,PV1,Solar Photovoltaic,PV,,W,X,X,,,1.1, ,1.1,1.1,TS,12,2018,8,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,CA,El Dorado,PV1,Solar Photovoltaic,PV,,W,X,X,,,2.1, ,2.1,2.1,TS,12,2018,7,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
9417,Interstate Power and Light Co,62079,Whispering Willow North,IA,Franklin,1,Onshore Wind Turbine,WT,,S,X,X,,,199.9,0.950,199.9,199.9,T,1,2020,1,2020,N,Electric Utility,1,N,WND,,,,,,81,,,,,,,,,,N,,
9417,Interstate Power and Light Co,62080,Richland,IA,Sac,1,Onshore Wind Turbine,WT,,S,X,X,,,130.1,0.950,130.1,130.1,T,9,2020,9,2020,N,Electric Utility,1,N,WND,,,,,,53,,,,,,,,,,N,,
9417,Interstate Power and Light Co,62081,Golden Plains,IA,Winnebago,1,Onshore Wind Turbine,WT,,S,X,X,,,198.8,0.950,198.8,198.8,T,3,2020,3,2020,N,Electric Utility,1,N,WND,,,,,,82,,,,,,,,,,N,,
54913,NSTAR Electric Company,62082,Southwick Solar PV,MA,Hampden,REC34,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,TS,10,2018,1,2019,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
60117,SunShare,62084,Becker Solar 2 CSG,MN,Wright,BCKR2,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,11,2017,3,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60117,SunShare,62085,Becker Solar 3 CSG,MN,Wright,BCKR3,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,11,2017,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60117,SunShare,62086,Becker Solar 4 CSG,MN,Wright,BCKR4,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,11,2017,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60117,SunShare,62087,Becker Solar 5 CSG,MN,Wright,BCKR5,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,11,2017,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61612,"Panda Solar NC 1, LLC",62089,"Panda Solar NC 1, LLC",NC,Robeson,20002,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,12,2018,4,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
20856,Wisconsin Power & Light Co,62103,Kossuth,IA,Kossuth,1,Onshore Wind Turbine,WT,,S,X,X,,,150.5,0.950,150.5,150.5,T,9,2020,9,2020,N,Electric Utility,1,N,WND,,,,,,61,,,,,,,,,,N,,
61648,"WED Green Hill, LLC",62106,"WED Green Hill, LLC",RI,Providence,GHILL,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,TS,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61649,"WED Plainfield II, LLC",62107,"WED Plainfield II, LLC",RI,Providence,PLAI2,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,V,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61650,"WED Plainfield III, LLC",62108,"WED Plainfield III, LLC",RI,Providence,PLAI3,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,V,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61651,"WED Plainfield, LLC",62109,"WED Plainfield, LLC",RI,Providence,PLAI1,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,V,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61652,"WED Shun I, LLC",62110,"WED Shun I, LLC",RI,Providence,SHUN1,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,TS,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61653,"WED Shun II, LLC",62111,"WED Shun II, LLC",RI,Providence,SHUN2,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,TS,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61654,"WED Shun III, LLC",62112,"WED Shun III, LLC",RI,Providence,SHUN3,Onshore Wind Turbine,WT,,S,X,X,,,3.0, ,3.0,3.0,TS,12,2018,1,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61668,Strauss Wind LLC,62113,Strauss Wind Farm,CA,Santa Barbara,ST-CA,Onshore Wind Turbine,WT,,S,X,X,,,98.8, ,98.8,98.8,P,12,2019,2,2020,N,IPP Non-CHP,2,N,WND,,,,,,29,,,,,,,,,,,,
61669,"AES Alamitos Energy, LLC",62115,AES Alamitos Energy Center,CA,Los Angeles,1A,Natural Gas Fired Combined Cycle,CT,,S,N,N,ALMIT CTG1A B1,ALMIT CTG1A B1,231.0,0.850,194.0,235.0,U,4,2020,4,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,N,,,N,N,N,N,N
61669,"AES Alamitos Energy, LLC",62115,AES Alamitos Energy Center,CA,Los Angeles,1B,Natural Gas Fired Combined Cycle,CT,,S,N,N,ALMIT CTG1B B1,ALMIT CTG1B B1,231.0,0.850,194.0,235.0,U,4,2020,4,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
61669,"AES Alamitos Energy, LLC",62115,AES Alamitos Energy Center,CA,Los Angeles,1S,Natural Gas Fired Combined Cycle,CA,,S,N,X,ALMITSTG1S B1,ALMITSTG1S B1,216.0,0.850,215.0,226.0,U,4,2020,4,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,CA,Orange,1A,Natural Gas Fired Combined Cycle,CT,,S,N,N,HUNT_CTG 1A,HUNT_CTG 1A,231.0,0.850,194.0,227.0,U,3,2020,3,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,CA,Orange,1B,Natural Gas Fired Combined Cycle,CT,,S,N,N,HUNT CTG 1B,HUNT CTG 1B,231.0,0.850,194.0,227.0,U,3,2020,3,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,CA,Orange,1S,Natural Gas Fired Combined Cycle,CA,,S,N,X,HUNT STG 1S,HUNT STG 1S,216.0,0.850,215.0,226.0,U,3,2020,3,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
61666,"WED GW Solar, LLC CSG",62118,"WED GW Solar, LLC",RI,Providence,GWSOL,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3.0,3.0,V,12,2018,1,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61655,"Panda Solar NC 2, LLC",62120,"Panda Solar NC 2, LLC",NC,Robeson,20003,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,4,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61656,"Panda Solar NC 3, LLC",62121,"Panda Solar NC 3, LLC",NC,Robeson,20011,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61657,"Panda Solar NC 4, LLC ",62122,"Panda Solar NC 4, LLC",NC,Bladen,20009,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61658,"Panda Solar NC 5, LLC",62123,"Panda Solar NC 5, LLC",NC,Cumberland,20007,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,6,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61660,"Panda Solar NC 6, LLC",62124,"Panda Solar NC 6, LLC",NC,Columbus,20028,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61659,"Panda Solar NC 7 , LLC",62125,"Panda Solar NC 7, LLC",NC,Sampson,20038,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5,V,4,2019,7,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61661,"Panda Solar NC 8, LLC",62126,"Panda Solar NC 8, LLC",NC,Moore,20052,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,8,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61662,"Panda Solar NC 9, LLC",62127,"Panda Solar NC 9, LLC",NC,Cumberland,20022,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61663,"Panda Solar NC 10, LLC",62128,"Panda Solar NC 10, LLC",NC,Cumberland,20031,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61664,"Panda Solar NC 11, LLC",62129,"Panda Solar NC 11, LLC",NC,Cumberland,20032,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,4,2019,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,62135,Palmer,MA,Hampden,PAL01,Solar Photovoltaic,PV,,S,X,X,,,3.5, ,3.5,3.5,V,12,2018,10,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61678,RE Rambler LLC,62141,Rambler,TX,Tom Green,RMBLR,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,200.0,P,7,2020,7,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61683,Amadeus Wind LLC,62142,Amadeus Wind Farm,TX,Fisher,AM-TX,Onshore Wind Turbine,WT,,S,X,X,,,250.0, ,250.0,250.0,P,5,2020,5,2020,N,IPP Non-CHP,2,N,WND,,,,,,104,,,,,,,,,,,,
61679,MSC-GreyCloud01 LLC,62143,MSC-GreyCloud01 Community Solar,MN,Washington,52785,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,TS,1,2019,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61680,MSC-Scandia01 LLC,62144,MSC-Scandia01 CSG,MN,Washington,52741,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,TS,1,2019,4,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61687,"KCE NY 1, LLC",62147,KCE NY 1,NY,Saratoga,KNY1,Batteries,BA,,S,X,X,,,20.0, ,20.0,20.0,V,1,2019,3,2019,N,IPP Non-CHP,2,,MWH,,,,,, ,,,,,,,,,,,,
61688,ENGIE Generation North America LLC,62148,Goose Lake MN DPC-GM,MN,Freeborn,PV1,Solar Photovoltaic,PV,,W,X,X,,,1.5, ,1.5,1.5,V,12,2018,2,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
57449,Borrego Solar Systems Inc,62151,Clif Bar Bakery of Twin Falls,ID,Twin Falls,PV1,Solar Photovoltaic,PV,,W,X,X,,,2.0,1.000,2.0,2.0,U,6,2019,6,2019,N,Industrial Non-CHP,6,,SUN,,,,,, ,,,,,,,,,,,,
57389,IKEA Property Inc,62152,IKEA Live Oak Rooftop PV System,TX,Bexar,570,Solar Photovoltaic,PV,,S,X,X,,,1.7, ,1.7,1.7,U,12,2019,4,2019,N,Commercial Non-CHP,4,N,SUN,,,,,, ,,,,,,,,,,N,,
61638,Harrison Power LLC,62153,Cadiz Power Plant,OH,Harrison,GEN 1,Natural Gas Fired Combined Cycle,CS,,S,N,X,,,660.0, ,550.0,561.0,P,12,2020,12,2020,N,Industrial Non-CHP,6,N,NG,,,,,, ,,,,,,,,,,N,N,
61638,Harrison Power LLC,62153,Cadiz Power Plant,OH,Harrison,GEN 2,Natural Gas Fired Combined Cycle,CS,,S,N,X,,,660.0, ,550.0,561.0,P,12,2020,12,2020,N,Industrial Non-CHP,6,N,NG,,,,,, ,,,,,,,,,,N,N,
61610,"Delaware River Solar, LLC",62154,Kelly Bridge Road Community Solar Farm,NY,Sullivan,12,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,U,3,2019,9,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61610,"Delaware River Solar, LLC",62155,Hospital Rd Community Solar Farm,NY,Sullivan,9,Solar Photovoltaic,PV,,S,X,X,,,1.4, ,1.4,1.4,V,12,2018,8,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61610,"Delaware River Solar, LLC",62156,Pool Brook Rd Community Solar Farm,NY,Otsego,15,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,9,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62706,"NY Baldwin I, LLC",62157,Breesport Road Community Solar Farm,NY,Chemung,235,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,1,2019,9,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61610,"Delaware River Solar, LLC",62158,Sacket Lake Rd #1 Community Solar Farm,NY,Sullivan,11,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,9,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61610,"Delaware River Solar, LLC",62159,Sacket Lake Rd #2 Community Solar Farm,NY,Sullivan,20,Solar Photovoltaic,PV,,S,X,X,,,1.7, ,1.7,1.7,V,12,2018,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61610,"Delaware River Solar, LLC",62160,Turner Rd Community Solar Project,NY,Chemung,300,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,V,12,2018,2,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61701,SR Meridian III,62163,Meridian III,MS,Lauderdale,MRDII,Solar Photovoltaic,PV,,S,X,X,,,52.5, ,52.5,52.5,T,12,2019,12,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61699,SR Meridian II,62164,Meridian II,MS,Lauderdale,MRDII,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,T,5,2019,10,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61624,SR Snipesville,62165,Snipesville,GA,Jeff Davis,SNIPE,Solar Photovoltaic,PV,,S,X,X,,,61.0, ,61.0,61.0,P,12,2020,12,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61705,Boring Solar LLC,62169,Boring Solar LLC,OR,Clackamas,BSPV2,Solar Photovoltaic,PV,,S,X,X,,,2.2, ,2.2,2.2,V,1,2019,4,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
61684,"Diablo Energy Storage, LLC",62175,Diablo Energy Storage,CA,Contra Costa,DIBLO,Batteries,BA,,S,X,X,TBD,NP15,250.0, ,250.0,250.0,P,3,2021,3,2021,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,N,N,N,,
61709,"Desert Harvest, LLC",62177,"Desert Harvest, LLC",CA,Riverside,DH001,Solar Photovoltaic,PV,,S,X,X,,,150.0, ,150.0,150.0,T,12,2020,12,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61710,"Maverick Solar, LLC",62178,"Maverick Solar, LLC",CA,Riverside,MAV01,Solar Photovoltaic,PV,,S,X,X,,,225.0, ,225.0,225.0,T,12,2020,12,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61711,Ashley Solar (SC),62179,Ashley Solar (SC),SC,Darlington,21,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61712,Atlantic Solar,62180,Atlantic Solar,SC,Dillon,22,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1.0,1.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61713,B & K Solar,62181,B & K Solar,SC,Darlington,23,Solar Photovoltaic,PV,,S,X,X,,,63.0, ,63.0,63.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61714,Battle Solar,62182,Battle Solar,SC,Horry,24,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61715,Bell Solar,62183,Bell Solar,SC,Darlington,25,Solar Photovoltaic,PV,,S,X,X,,,6.1, ,6.1,6.1,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61716,Big Fork Solar,62184,Big Fork Solar,SC,Barnwell,26,Solar Photovoltaic,PV,,S,X,X,,,74.9, ,74.9,74.9,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61717,Birch Solar,62185,Birch Solar,SC,Darlington,27,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61718,Chapman Solar,62186,Chapman Solar,SC,Darlington,28,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61719,Clark Solar,62187,Clark Solar,SC,Dillon,29,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61720,Colleton Solar,62188,Colleton Solar,SC,Colleton,30,Solar Photovoltaic,PV,,S,X,X,,,75.0, ,75.0,75.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61721,Collins Farm Solar,62189,Collins Farm Solar,SC,Bamberg,31,Solar Photovoltaic,PV,,S,X,X,,,5.4, ,5.4,5.4,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61722,Crossroads Solar,62190,Crossroads Solar,SC,Barnwell,32,Solar Photovoltaic,PV,,S,X,X,,,67.7, ,67.7,67.7,T,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
5109,DTE Electric Company,62192,Blue Water Energy Center,MI,St Clair,11,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,394.4,0.850,359.0,375.6,U,4,2022,4,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
5109,DTE Electric Company,62192,Blue Water Energy Center,MI,St Clair,12,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,394.4,0.850,359.0,375.6,U,4,2022,4,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
5109,DTE Electric Company,62192,Blue Water Energy Center,MI,St Clair,1S,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,478.6,0.850,428.0,417.8,U,4,2022,4,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
61697,"Hillcrest Solar I, LLC",62200,Hillcrest Solar,OH,Brown,HILLC,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,200.0,P,10,2020,10,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61012,AES Distributed Energy,62202,Williamsburg,MA,Hampshire,WIL01,Solar Photovoltaic,PV,,S,X,X,,,4.0, ,4.0,4.0,V,12,2018,7,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
6452,Florida Power & Light Co,62206,Hibiscus Solar Energy Center,FL,Palm Beach,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,L,4,2020,4,2020,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
61727,Reloj del Sol Wind Farm LLC,62207,Reloj del Sol Wind Farm,TX,Zapata,RELOJ,Onshore Wind Turbine,WT,,S,X,X,,,209.4, ,209.4,209.4,P,12,2020,12,2020,N,IPP Non-CHP,2,N,WND,,,,,,51,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62209,Randolph CSG PV1-5,MN,Dakota,RAND1,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62209,Randolph CSG PV1-5,MN,Dakota,RAND2,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62209,Randolph CSG PV1-5,MN,Dakota,RAND3,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62209,Randolph CSG PV1-5,MN,Dakota,RAND4,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62209,Randolph CSG PV1-5,MN,Dakota,RAND5,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62210,Felton CSG PV1-5,MN,Dakota,FELT1,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62210,Felton CSG PV1-5,MN,Dakota,FELT2,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",62210,Felton CSG PV1-5,MN,Dakota,FELT3,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,T,11,2018,6,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
